,Title,Year,Authors,Journal,Journal Acronym,Rank
95,A Divide-and-Conquer Tabu Search Approach for Online Test Paper Generation.,2011,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",Australasian Conference on Artificial Intelligence 2011: 717-726,AUSAI,Unranked
96,An efficient multi-objective optimization approach for Online Test Paper Generation.,2011,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",MCDM 2011: 182-189,CIMCDM,Unranked
97,Word Cloud Model for Text Categorization.,2011,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",ICDM 2011: 487-496,ICDM,A*
98,Distribution-Aware Online Classifiers.,2011,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",IJCAI 2011: 1427-1432,IJCAI,A*
99,Supervised term weighting for sentiment analysis.,2011,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",ISI 2011: 89-94,ISI,C
100,Towards a web-based progressive handwriting recognition environment for mathematical problem solving.,2010,"Ba-Quy Vuong, Yulan He, Siu Cheung Hui",Expert Syst. Appl. 37: 886-893 ,ESWA,Unranked
101,Exploring ant-based algorithms for gene expression data analysis.,2009,"Yulan He, Siu Cheung Hui",Artif. Intell. Medicine 47: 105-119 ,ARTMED,Unranked
102,Automatic summary assessment for intelligent tutoring systems.,2009,"Yulan He, Siu Cheung Hui, Thanh Tho Quan",Comput. Educ. 53: 890-899 ,CE,Unranked
103,XFighter: an intelligent web content filtering system.,2009,"Alvis Cheuk M. Fong, Siu Cheung Hui, Pui Y. Lee",Kybernetes 38: 1541-1555 ,KYBERNETES,Unranked
104,Associative Classification With Artificial Immune System.,2009,"Tien Dung Do, Siu Cheung Hui, Alvis Cheuk M. Fong, Bernard Fong",IEEE Trans. Evol. Comput. 13: 217-228 ,TEC,Unranked
105,An Effective Clustering-based Approach for Conceptual Association Rules Mining.,2009,"Thanh Tho Quan, Linh N. Ngo, Siu Cheung Hui",RIVF 2009: 1-7,RIVF,Unranked
106,Progressive structural analysis for dynamic recognition of on-line handwritten mathematical expressions.,2008,"Ba-Quy Vuong, Siu Cheung Hui, Yulan He",Pattern Recognit. Lett. 29: 647-655 ,PRL,Unranked
