,Title,Year,Authors,Journal,Journal Acronym,Rank
49,Resource Allocation for Mobile Metaverse with the Internet of Vehicles over 6G Wireless Communications: A Deep Reinforcement Learning Approach.,2022,"Terence Jie Chua, Wenhan Yu, Jun Zhao",WF-IoT 2022: 1-7,WF-IOT,Unranked
50,Facial Landmark Predictions with Applications to Metaverse.,2022,"Qiao Han, Jun Zhao, Kwok-Yan Lam",WF-IoT 2022: 1-6,WF-IOT,Unranked
51,Privacy-Preserving Aggregation in Federated Learning: A Survey.,2022,"Ziyao Liu, Jiale Guo, Wenzhuo Yang, Jiani Fan, Kwok-Yan Lam, Jun Zhao",CoRR abs/2203.17005 ,CORR,Unranked
52,Efficient Dropout-resilient Aggregation for Privacy-preserving Machine Learning.,2022,"Ziyao Liu, Jiale Guo, Kwok-Yan Lam, Jun Zhao",CoRR abs/2203.17044 ,CORR,Unranked
53,Resource Allocation for Mobile Metaverse with the Internet of Vehicles over 6G Wireless Communications: A Deep Reinforcement Learning Approach.,2022,"Terence Jie Chua, Wenhan Yu, Jun Zhao",CoRR abs/2209.13425 ,CORR,Unranked
54,Resource Allocation and Resolution Control in the Metaverse with Mobile Augmented Reality.,2022,"Peiyuan Si, Jun Zhao, Huimei Han, Kwok-Yan Lam, Yang Liu",CoRR abs/2209.13871 ,CORR,Unranked
55,"Mobile Edge Computing, Metaverse, 6G Wireless Communications, Artificial Intelligence, and Blockchain: Survey and Their Convergence.",2022,"Yitong Wang, Jun Zhao",CoRR abs/2209.14147 ,CORR,Unranked
56,Facial Landmark Predictions with Applications to Metaverse.,2022,"Qiao Han, Jun Zhao, Kwok-Yan Lam",CoRR abs/2209.14698 ,CORR,Unranked
57,Joint Optimization of Energy Consumption and Completion Time in Federated Learning.,2022,"Xinyu Zhou, Jun Zhao, Huimei Han, Claude Guet",CoRR abs/2209.14900 ,CORR,Unranked
58,Time Minimization in Hierarchical Federated Learning.,2022,"Chang Liu, Terence Jie Chua, Jun Zhao",CoRR abs/2210.04689 ,CORR,Unranked
59,Edge-Cloud Cooperation for DNN Inference via Reinforcement Learning and Supervised Learning.,2022,"Tinghao Zhang, Zhijun Li, Yongrui Chen, Kwok-Yan Lam, Jun Zhao",CoRR abs/2210.05182 ,CORR,Unranked
60,Resource Allocation of Federated Learning for the Metaverse with Mobile Augmented Reality.,2022,"Xinyu Zhou, Chang Liu, Jun Zhao",CoRR abs/2211.08705 ,CORR,Unranked
61,"A Survey of Mobile Edge Computing for the Metaverse: Architectures, Applications, and Challenges.",2022,"Yitong Wang, Jun Zhao",CoRR abs/2212.00481 ,CORR,Unranked
62,Mobile Edge Computing for the Metaverse.,2022,"Chang Liu, Yitong Wang, Jun Zhao",CoRR abs/2212.09229 ,CORR,Unranked
63,"Unified, User and Task (UUT) Centered Artificial Intelligence for Metaverse Edge Computing.",2022,"Terence Jie Chua, Wenhan Yu, Jun Zhao",CoRR abs/2212.09295 ,CORR,Unranked
