,Title,Year,Authors,Journal,Journal Acronym,Rank
113,SlotSwapper: A Schedule Randomization protocol for Real-Time WirelessHART Networks.,2019,"Ankita Samaddar, Arvind Easwaran, Rui Tan",CoRR abs/1910.12000 ,CORR,Unranked
114,Lightweight and Unobtrusive Privacy Preservation for Remote Inference via Edge Data Obfuscation.,2019,"Dixing Xu, Mengyao Zheng, Linshan Jiang, Chaojie Gu, Rui Tan, Peng Cheng",CoRR abs/1912.09859 ,CORR,Unranked
115,Deep Room Recognition Using Inaudible Echos.,2018,"Qun Song, Chaojie Gu, Rui Tan",Proc. ACM Interact. Mob. Wearable Ubiquitous Technol. 2: 135:1-135:28 ,IMWUT,Unranked
116,Modeling and Detecting False Data Injection Attacks against Railway Traction Power Systems.,2018,"Subhash Lakshminarayana, Zhan-Teng Teo, Rui Tan, David K. Y. Yau",ACM Trans. Cyber Phys. Syst. 2: 28:1-28:29 ,TCPS,Unranked
117,Exploiting Electrical Grid for Accurate and Secure Clock Synchronization.,2018,"Sreejaya Viswanathan, Rui Tan, David K. Y. Yau",ACM Trans. Sens. Networks 14: 12:1-12:32 ,TOSN,Unranked
118,Natural Timestamps in Powerline Electromagnetic Radiation.,2018,"Yang Li, Rui Tan, David K. Y. Yau",ACM Trans. Sens. Networks 14: 13:1-13:30 ,TOSN,Unranked
119,Resilience Bounds of Sensing-Based Network Clock Synchronization.,2018,"Rui Tan, Linshan Jiang, Arvind Easwaran, Jothi Prasanna Shanmuga Sundaram",ICPADS 2018: 894-902,ICPADS,B
120,One-Hop Out-of-Band Control Planes for Low-Power Multi-Hop Wireless Networks.,2018,"Chaojie Gu, Rui Tan, Xin Lou, Dusit Niyato",INFOCOM 2018: 1187-1195,INFOCOM,A*
121,Simultaneous Localization and Mapping with Power Network Electromagnetic Field.,2018,"Chris Xiaoxuan Lu, Yang Li, Peijun Zhao, Changhao Chen, Linhai Xie, Hongkai Wen, Rui Tan, Niki Trigoni",MobiCom 2018: 607-622,MOBICOM,A*
122,Detecting Wireless Spy Cameras Via Stimulating and Probing.,2018,"Tian Liu, Ziyu Liu, Jun Huang, Rui Tan, Zhen Tan",MobiSys 2018: 243-255,MOBISYS,Unranked
