,Title,Year,Authors,Journal,Journal Acronym,Rank
236,Annotation propagation revisited for key preserving views.,2006,"Gao Cong, Wenfei Fan, Floris Geerts",CIKM 2006: 632-641,CIKM,A
237,Summarizing Frequent Patterns Using Profiles.,2006,"Gao Cong, Bin Cui, Yingxin Li, Zonghong Zhang",DASFAA 2006: 171-186,DASFAA,B
238,An Estimation System for XPath Expressions.,2006,"Hanyu Li, Mong-Li Lee, Wynne Hsu, Gao Cong",ICDE 2006: 54,ICDE,A*
239,Exploring composite acoustic features for efficient music similarity query.,2006,"Bin Cui, Jialie Shen, Gao Cong, Heng Tao Shen, Cui Yu",ACM Multimedia 2006: 412-420,MM,Unranked
240,Using Partial Evaluation in Distributed Query Evaluation.,2006,"Peter Buneman, Gao Cong, Wenfei Fan, Anastasios Kementsietsidis",VLDB 2006: 211-222,VLDB,A*
241,On Effective E-mail Classification via Neural Networks.,2005,"Bin Cui, Anirban Mondal, Jialie Shen, Gao Cong, Kian-Lee Tan",DEXA 2005: 85-94,DEXA,C
242,Mining Top-k Covering Rule Groups for Gene Expression Data.,2005,"Gao Cong, Kian-Lee Tan, Anthony K. H. Tung, Xin Xu",SIGMOD Conference 2005: 670-681,SIGMOD,A*
243,Semi-supervised Text Classification Using Partitioned EM.,2004,"Gao Cong, Wee Sun Lee, Haoran Wu, Bing Liu",DASFAA 2004: 482-493,DASFAA,B
244,Go Green: Recycle and Reuse Frequent Patterns.,2004,"Gao Cong, Beng Chin Ooi, Kian-Lee Tan, Anthony K. H. Tung",ICDE 2004: 128-139,ICDE,A*
245,Mining Frequent Closed Patterns in Microarray Data.,2004,"Gao Cong, Kian-Lee Tan, Anthony K. H. Tung, Feng Pan",ICDM 2004: 363-366,ICDM,A*
246,Incremental maintenance of quotient cube for median.,2004,"Cuiping Li, Gao Cong, Anthony K. H. Tung, Shan Wang",KDD 2004: 226-235,KDD,A*
247,FARMER: Finding Interesting Rule Groups in Microarray Datasets.,2004,"Gao Cong, Anthony K. H. Tung, Xin Xu, Feng Pan, Jiong Yang",SIGMOD Conference 2004: 143-154,SIGMOD,A*
248,COBBLER: Combining Column and Row Enumeration for Closed Pattern Discovery.,2004,"Feng Pan, Anthony K. H. Tung, Gao Cong, Xin Xu",SSDBM 2004: 21-30,SSDBM,B
249,Semantic Mining and Analysis of Gene Expression Data.,2004,"Xin Xu, Gao Cong, Beng Chin Ooi, Kian-Lee Tan, Anthony K. H. Tung",VLDB 2004: 1261-1264,VLDB,A*
250,Carpenter: finding closed patterns in long biological datasets.,2003,"Feng Pan, Gao Cong, Anthony K. H. Tung, Jiong Yang, Mohammed Javeed Zaki",KDD 2003: 637-642,KDD,A*
251,Speed-up Iterative Frequent Itemset Mining with Constraint Changes.,2002,"Gao Cong, Bing Liu",ICDM 2002: 107-114,ICDM,A*
252,Discovering Frequent Substructures from Hierarchical Semi-structured Data.,2002,"Gao Cong, Lan Yi, Bing Liu, Ke Wang",SDM 2002: 175-192,SDM,A
