,Title,Year,Authors,Journal,Journal Acronym,Rank
49,Fusing Semantics and Motion State Detection for Robust Visual SLAM.,2020,"Gaurav Singh, Meiqing Wu, Siew-Kei Lam",WACV 2020: 2753-2762,WACV,A
50,IROS 2019 Lifelong Robotic Vision Challenge - Lifelong Object Recognition Report.,2020,"Qi She, Fan Feng, Qi Liu, Rosa H. M. Chan, Xinyue Hao, Chuanlin Lan, Qihan Yang, Vincenzo Lomonaco, German Ignacio Parisi, Heechul Bae, Eoin Brophy, Baoquan Chen, Gabriele Graffieti, Vidit Goel, Hyonyoung Han, Sathursan Kanagarajah, Somesh Kumar, Siew-Kei Lam, Tin Lun Lam, Liang Ma, Davide Maltoni, Lorenzo Pellegrini, Duvindu Piyasena, Shiliang Pu, Debdoot Sheet, Soonyong Song, Youngsung Son, Zhengwei Wang, Tomas E. Ward, Jianwen Wu, Meiqing Wu, Di Xie, Yangsheng Xu, Lin Yang, Qiaoyong Zhong, Liguang Zhou",CoRR abs/2004.14774 ,CORR,Unranked
51,Graph2Kernel Grid-LSTM: A Multi-Cued Model for Pedestrian Trajectory Prediction by Learning Adaptive Neighborhoods.,2020,"Sirin Haddad, Siew Kei Lam",CoRR abs/2007.01915 ,CORR,Unranked
52,Self-Growing Spatial Graph Network for Context-Aware Pedestrian Trajectory Prediction.,2020,"Sirin Haddad, Siew-Kei Lam",CoRR abs/2012.06320 ,CORR,Unranked
53,Collaborative Task Offloading with Computation Result Reusing for Mobile Edge Computing.,2019,"Zikai Zhang, Jigang Wu, Long Chen, Guiyuan Jiang, Siew-Kei Lam",Comput. J. 62: 1450-1462 ,CJ,Unranked
54,Algorithms for Reconfiguring NoC-Based Fault-Tolerant Multiprocessor Arrays.,2019,"Jigang Wu, Yalan Wu, Guiyuan Jiang, Siew Kei Lam",J. Circuits Syst. Comput. 28: 1950111:1-1950111:24 ,JCSC,Unranked
55,Data-path unrolling with logic folding for area-time-efficient FPGA-based FAST corner detector.,2019,"Siew-Kei Lam, Teck Chuan Lim, Meiqing Wu, Bin Cao, Bhavan A. Jasani",J. Real Time Image Process. 16: 2147-2158 ,JRTIP,Unranked
56,Area-Time Efficient Streaming Architecture for FAST and BRIEF Detector.,2019,"Siew-Kei Lam, Guiyuan Jiang, Meiqing Wu, Bin Cao",IEEE Trans. Circuits Syst. II Express Briefs 66-II: 282-286 ,TCAS,Unranked
57,Travel-Time Prediction of Bus Journey With Multiple Bus Trips.,2019,"Peilan He, Guiyuan Jiang, Siew-Kei Lam, Dehua Tang",IEEE Trans. Intell. Transp. Syst. 20: 4192-4205 ,TITS,Unranked
58,High-Throughput and Area-Optimized Architecture for rBRIEF Feature Extraction.,2019,"Thinh Hung Pham, Phong Tran, Siew-Kei Lam",IEEE Trans. Very Large Scale Integr. Syst. 27: 747-756 ,TVLSI,Unranked
59,Framework for Fast Memory Authentication Using Dynamically Skewed Integrity Tree.,2019,"Saru Vig, Rohan Juneja, Guiyuan Jiang, Siew-Kei Lam, Changhai Ou",IEEE Trans. Very Large Scale Integr. Syst. 27: 2331-2343 ,TVLSI,Unranked
60,Efficient three-stage auction schemes for cloudlets deployment in wireless access network.,2019,"Gangqiang Zhou, Jigang Wu, Long Chen, Guiyuan Jiang, Siew-Kei Lam",Wirel. Networks 25: 3335-3349 ,WINET,Unranked
61,TAD: time side-channel attack defense of obfuscated source code.,2019,"Alexander Fell, Thinh Hung Pham, Siew-Kei Lam",ASP-DAC 2019: 58-63,ASPDAC,C
62,Reducing Dynamic Power in Streaming CNN Hardware Accelerators by Exploiting Computational Redundancies.,2019,"Duvindu Piyasena, Rukshan Wickramasinghe, Debdeep Paul, Siew-Kei Lam, Meiqing Wu",FPL 2019: 354-359,FPL,Unranked
63,Predicting Travel Time of Bus Journeys with Alternative Bus Services.,2019,"Peilan He, Yidan Sun, Guiyuan Jiang, Siew-Kei Lam",ICDM Workshops 2019: 114-123,ICDM,A*
64,Lowering Dynamic Power of a Stream-based CNN Hardware Accelerator.,2019,"Duvindu Piyasena, Rukshan Wickramasinghe, Debdeep Paul, Siew-Kei Lam, Meiqing Wu",MMSP 2019: 1-6,MMSP,C
