,Title,Year,Authors,Journal,Journal Acronym,Rank
61,Fair QoS multi-resource allocation for uplink traffic in WLAN.,2017,"Yuxiao Hou, Yuanqing Zheng, Mo Li",Wirel. Networks 23: 467-486 ,WINET,Unranked
62,Localization for industrial warehouse storage rack using passive UHF RFID system.,2017,"Sheng Huang, Oon Peen Gan, Sethu Jose, Mo Li",ETFA 2017: 1-8,ETFA,Unranked
63,Memento: An Emotion Driven Lifelogging System with Wearables.,2017,"Shiqi Jiang, Pengfei Zhou, Zhenjiang Li, Mo Li",ICCCN 2017: 1-9,ICCCN,B
64,Large-scale invisible attack on AFC systems with NFC-equipped smartphones.,2017,"Fan Dang, Pengfei Zhou, Zhenhua Li, Ennan Zhai, Aziz Mohaisen, Qingfu Wen, Mo Li",INFOCOM 2017: 1-9,INFOCOM,A*
65,iType: Using eye gaze to enhance typing privacy.,2017,"Zhenjiang Li, Mo Li, Prasant Mohapatra, Jinsong Han, Shuaiyu Chen",INFOCOM 2017: 1-9,INFOCOM,A*
66,Vision and Challenges for Knowledge Centric Networking (KCN).,2017,"Dapeng Oliver Wu, Zhenjiang Li, Yuanqing Zheng, Mo Li, Qiuyuan Huang",CoRR abs/1707.00805 ,CORR,Unranked
67,Secure and Private RFID-Enabled Third-Party Supply Chain Systems.,2016,"Saiyu Qi, Yuanqing Zheng, Mo Li, Li Lu, Yunhao Liu",IEEE Trans. Computers 65: 3413-3426 ,TC,Unranked
68,Mining Road Network Correlation for Traffic Estimation via Compressive Sensing.,2016,"Zhidan Liu, Zhenjiang Li, Mo Li, Wei Xing, Dongming Lu",IEEE Trans. Intell. Transp. Syst. 17: 1880-1893 ,TITS,Unranked
69,Path Reconstruction in Dynamic Wireless Sensor Networks Using Compressive Sensing.,2016,"Zhidan Liu, Zhenjiang Li, Mo Li, Wei Xing, Dongming Lu",IEEE/ACM Trans. Netw. 24: 1948-1960 ,TON,Unranked
70,From Rateless to Distanceless: Enabling Sparse Sensor Network Deployment in Large Areas.,2016,"Wan Du, Zhenjiang Li, Jansen Christian Liando, Mo Li",IEEE/ACM Trans. Netw. 24: 2498-2511 ,TON,Unranked
71,PLACE: Physical Layer Cardinality Estimation for Large-Scale RFID Systems.,2016,"Yuxiao Hou, Jiajue Ou, Yuanqing Zheng, Mo Li",IEEE/ACM Trans. Netw. 24: 2702-2714 ,TON,Unranked
72,Read Bulk Data From Computational RFIDs.,2016,"Yuanqing Zheng, Mo Li",IEEE/ACM Trans. Netw. 24: 3098-3108 ,TON,Unranked
