,Title,Year,Authors,Journal,Journal Acronym,Rank
150,A diffusion approach to seeded image segmentation.,2010,"Juyong Zhang, Jianmin Zheng, Jianfei Cai",CVPR 2010: 2125-2132,CVPR,A*
151,Reference Plane Assisted Sketching Interface for 3D Freeform Shape Design.,2010,"Kai Wang, Jianmin Zheng, Hock Soon Seah",CW 2010: 105-112,CW,C
152,Adaptive patch size determination for patch-based image completion.,2010,"Hailing Zhou, Jianmin Zheng",ICIP 2010: 421-424,ICIP,B
153,Solving the out-of-gamut problem in image composition.,2010,"Wenxian Yang, Jianfei Cai, Jianmin Zheng",ICIP 2010: 3977-3980,ICIP,B
154,Rate-Distortion Optimized Progressive 3D Reconstruction from Multi-view Images.,2010,"Viet Nam Nghiem, Jianfei Cai, Jianmin Zheng",PG  2010: 70-77,PG,Journal Published
155,Freeform-based form feature modeling using a hierarchical & multi-resolution NURBS method.,2010,"Wenyu Chen, Yiyu Cai, Jianmin Zheng",VRCAI 2010: 179-184,VRCAI,Unranked
156,2D motion detection bounded hand 3D trajectory tracking and gesture recognition under complex background.,2010,"Shuangqing Wu, Yin Zhang, Sanyuan Zhang, Xiuzi Ye, Yiyu Cai, Jianmin Zheng, Soumita Ghosh, Wenyu Chen, Xiaozheng Jane Zhang",VRCAI 2010: 311-318,VRCAI,Unranked
157,Real-time 3D markerless multiple hand detection and tracking for human computer interaction applications.,2010,"Soumita Ghosh, Jianmin Zheng, Wenyu Chen, Xiaozheng Jane Zhang, Yiyu Cai",VRCAI 2010: 323-330,VRCAI,Unranked
158,C1 NURBS representations of G1 composite rational Bézier curves.,2009,Jianmin Zheng,Computing 86: 257-268 ,COMPUTING,Unranked
159,A Framework for GPU-accelerated Virtual Cardiac Intervention.,2009,"Rongdong Yu, Patricia Chiang, Wenyu Chen, Jianmin Zheng, Yiyu Cai, Xiuzi Ye, Sanyuan Zhang, Yin Zhang, Koon Hou Mak",Int. J. Virtual Real. 8: 37-41 ,IJVR,Unranked
160,Natural and Seamless Image Composition With Color Control.,2009,"Wenxian Yang, Jianmin Zheng, Jianfei Cai, Susanto Rahardja, Chang Wen Chen",IEEE Trans. Image Process. 18: 2584-2592 ,TIP,Unranked
161,Fast visualization of complex 3D models using displacement mapping.,2009,"The-Kiet Lu, Kok-Lim Low, Jianmin Zheng",Graphics Interface 2009: 7-14,GRAPHICSINTERFACE,Unranked
162,Gamut fitting for image composition applications.,2009,"Wenxian Yang, Jianmin Zheng, Jianfei Cai",ICIP 2009: 3125-3128,ICIP,B
163,Vector field fitting for real-time environment matting of transparent objects.,2009,"Qi Duan, Jianfei Cai, Jianmin Zheng",ICIP 2009: 3229-3232,ICIP,B
164,Efficient Terrain Triangulation and Modification Algorithms for Game Applications.,2008,"Sundar Raman, Jianmin Zheng",Int. J. Comput. Games Technol. 2008: 316790:1-316790:5 ,IJCGT,Unranked
165,VR Bio X Games.,2008,"Yiyu Cai, Chandrasekaran Indhumathi, Wenyu Chen, Jianmin Zheng",Trans. Edutainment 1: 278-287 ,TEDU,Unranked
166,Segmentation-Based View-Dependent 3-D Graphics Model Transmission.,2008,"Wei Guan, Jianfei Cai, Jianmin Zheng, Chang Wen Chen",IEEE Trans. Multim. 10: 724-734 ,TMM,Unranked
167,Re-examination of applying wavelet based progressive image coder for 3D semi-regular mesh compression.,2008,"Juyong Zhang, Jianfei Cai, Wei Guan, Jianmin Zheng, Susanto Rahardja",ICME 2008: 617-620,ICMCS,Unranked
168,A substation monitoring and warning system based on infrared technology and image separating.,2008,"Jian Liu, Lihua Lin, Gongquan Liu, Jianmin Zheng, Bing Chen",ISKE 2008: 66-70,ISKE,National
169,Generalized hierarchical NURBS for interactive shape modification.,2008,"Wenyu Chen, Yiyu Cai, Jianmin Zheng",VRCAI 2008,VRCAI,Unranked
170,Edge based parameterization for tubular meshes.,2008,"Yimin Wang, Jianmin Zheng",VRCAI 2008,VRCAI,Unranked
