,Title,Year,Authors,Journal,Journal Acronym,Rank
203,DTD-Diff: A change detection algorithm for DTDs.,2007,"Erwin Leonardi, Tran T. Hoai, Sourav S. Bhowmick, Sanjay Madria",Data Knowl. Eng. 61: 384-402 ,DKE,Unranked
204,"Mapping, indexing and querying of MPEG-7 descriptors in RDBMS with IXMDB.",2007,"Yang Chu, Liang-Tien Chia, Sourav S. Bhowmick",Data Knowl. Eng. 63: 224-257 ,DKE,Unranked
205,A transaction model and multiversion concurrency control for mobile database systems.,2007,"Sanjay Kumar Madria, Mohammed Baseer, Vijay Kumar, Sourav S. Bhowmick",Distributed Parallel Databases 22: 165-196 ,DPD,Unranked
206,Efficient processing of XPath queries using indexes.,2007,"Sanjay Madria, Yan Chen, Kalpdrum Passi, Sourav S. Bhowmick",Inf. Syst. 32: 131-159 ,IS,Unranked
207,Efficient evaluation of high-selective xml twig patterns with parent child edges in tree-unaware rdbms.,2007,"Sourav S. Bhowmick, Erwin Leonardi, Hongmei Sun",CIKM 2007: 673-682,CIKM,A
208,BioDIFF: An Effective Fast Change Detection Algorithm for Biological Annotations.,2007,"Yang Song, Sourav S. Bhowmick, C. Forbes Dewey Jr.",DASFAA 2007: 275-287,DASFAA,B
209,Efficient Support for Ordered XPath Processing in Tree-Unaware Commercial Relational Databases.,2007,"Boon-Siew Seah, Klarinda G. Widjanarko, Sourav S. Bhowmick, Byron Choi, Erwin Leonardi",DASFAA 2007: 793-806,DASFAA,B
210,Efficient XML Query Processing in RDBMS Using GUI-Driven Prefetching in a Single-User Environment.,2007,"Sandeep Prakash, Sourav S. Bhowmick, Klarinda G. Widjanarko, C. Forbes Dewey Jr.",DASFAA 2007: 819-833,DASFAA,B
211,Efficient Evaluation of Nearest Common Ancestor in XML Twig Queries Using Tree-Unaware RDBMS.,2007,"Klarinda G. Widjanarko, Erwin Leonardi, Sourav S. Bhowmick",DEXA 2007: 617-628,DEXA,C
212,XANADUE: a system for detecting changes to XML data in tree-unaware relational databases.,2007,"Erwin Leonardi, Sourav S. Bhowmick",SIGMOD Conference 2007: 1137-1140,SIGMOD,A*
213,Mirror site maintenance based on evolution associations of web directories.,2007,"Ling Chen, Sourav S. Bhowmick, Wolfgang Nejdl",WWW 2007: 1297-1298,WWW,A*
214,Efficient recursive XML query processing using relational database systems.,2006,"Sandeep Prakash, Sourav S. Bhowmick, Sanjay Madria",Data Knowl. Eng. 58: 207-242 ,DKE,Unranked
215,FRACTURE mining: Mining frequently and concurrently mutating structures from historical XML documents.,2006,"Ling Chen, Sourav S. Bhowmick, Liang-Tien Chia",Data Knowl. Eng. 59: 320-347 ,DKE,Unranked
216,Xandy: A scalable change detection technique for ordered XML documents using relational databases.,2006,"Erwin Leonardi, Sourav S. Bhowmick",Data Knowl. Eng. 59: 476-507 ,DKE,Unranked
217,XML structural delta mining: Issues and challenges.,2006,"Qiankun Zhao, Ling Chen, Sourav S. Bhowmick, Sanjay Madria",Data Knowl. Eng. 59: 627-651 ,DKE,Unranked
218,COWES: Clustering Web Users Based on Historical Web Sessions.,2006,"Ling Chen, Sourav S. Bhowmick, Jinyan Li",DASFAA 2006: 541-556,DASFAA,B
219,DTD-Diff: A Change Detection Algorithm for DTDs.,2006,"Erwin Leonardi, Tran T. Hoai, Sourav S. Bhowmick, Sanjay Madria",DASFAA 2006: 817-827,DASFAA,B
220,A Tale of Two Approaches: Query Performance Study of XML Storage Strategies in Relational Databases.,2006,"Sandeep Prakash, Sourav S. Bhowmick",DEXA 2006: 149-160,DEXA,C
221,Oxone: A Scalable Solution for Detecting Superior Quality Deltas on Ordered Large XML Documents.,2006,"Erwin Leonardi, Sourav S. Bhowmick",ER 2006: 196-211,ER,A
222,PRIVATE-IYE: A Framework for Privacy Preserving Data Integration.,2006,"Sourav S. Bhowmick, Le Gruenwald, Mizuho Iwaihara, Somchai Chatvichienchai",ICDE Workshops 2006: 91,ICDE,A*
223,"Every Click You Make, IWill Be Fetching It: Efficient XML Query Processing in RDMS Using GUI-driven Prefetching.",2006,"Sourav S. Bhowmick, Sandeep Prakash",ICDE 2006: 152,ICDE,A*
224,Event detection from evolution of click-through data.,2006,"Qiankun Zhao, Tie-Yan Liu, Sourav S. Bhowmick, Wei-Ying Ma",KDD 2006: 484-493,KDD,A*
225,Cleopatra: Evolutionary Pattern-Based Clustering of Web Usage Data.,2006,"Qiankun Zhao, Sourav S. Bhowmick, Le Gruenwald",PAKDD 2006: 323-333,PAKDD,B
226,iWed: An Integrated Multigraph Cut-Based Approach for Detecting Events from a Website.,2006,"Qiankun Zhao, Sourav S. Bhowmick, Aixin Sun",PAKDD 2006: 351-360,PAKDD,B
227,Mining Temporal Indirect Associations.,2006,"Ling Chen, Sourav S. Bhowmick, Jinyan Li",PAKDD 2006: 425-434,PAKDD,B
228,Time-dependent semantic similarity measure of queries using historical click-through data.,2006,"Qiankun Zhao, Steven C. H. Hoi, Tie-Yan Liu, Sourav S. Bhowmick, Michael R. Lyu, Wei-Ying Ma",WWW 2006: 543-552,WWW,A*
229,Research Issues in Web Structural Delta Mining.,2006,"Qiankun Zhao, Sourav S. Bhowmick, Sanjay Madria",Foundations and Novel Approaches in Data Mining 2006: 272-289,SCI,Unranked
