,Title,Year,Authors,Journal,Journal Acronym,Rank
102,A Systematic Framework Enabling Automatic Conflict Detection and Explanation in Cloud Service Selection for Enterprises.,2012,"Chunqing Chen, Shixing Yan, Guopeng Zhao, Bu-Sung Lee, Sharad Singhal",IEEE CLOUD 2012: 883-890,IEEECLOUD,Unranked
103,Protego: In-Memory Version Control System in the Cloud.,2012,"Filippo Gioachin, Qianhui Liang, Yuxia Yao, Bu-Sung Lee",APSEC 2012: 232-239,APSEC,C
104,A Map-Reduce Based Framework for Heterogeneous Processing Element Cluster Environments.,2012,"Yu Shyang Tan, Bu-Sung Lee, Bingsheng He, Roy H. Campbell",CCGRID 2012: 57-64,CCGRID,B
105,Workflow framework to support data analytics in cloud computing.,2012,"Sivadon Chaisiri, Zoebir Bong, Chonho Lee, Bu-Sung Lee, Punyapat Sessomboon, Tanakrit Saisillapee, Tiranee Achalakul",CloudCom 2012: 610-613,CLOUDCOM,Unranked
106,Cloud service recommendation and selection for enterprises.,2012,"Shixing Yan, Chunqing Chen, Guopeng Zhao, Bu-Sung Lee",CNSM 2012: 430-434,CNSM,B
107,GMoCA: Green mobile cloud applications.,2012,"Yan Gu, Verdi March, Bu-Sung Lee",GREENS 2012: 15-20,GREENS,Unranked
108,Exploring the performance and mapping of HPC applications to platforms in the cloud.,2012,"Abhishek Gupta, Laxmikant V. Kalé, Dejan S. Milojicic, Paolo Faraboschi, Richard Kaufmann, Verdi March, Filippo Gioachin, Chun Hui Suen, Bu-Sung Lee",HPDC 2012: 121-122,HPDC,A
109,CDC: An Energy-Efficient Contact Discovery Scheme for Pocket Switched Networks.,2012,"Shengbo Yang, Chai Kiat Yeo, Bu-Sung Lee",ICCCN 2012: 1-7,ICCCN,B
110,MaxCD: Max-Rate Based Cooperative Downloading for Drive-Thru Networks.,2012,"Shengbo Yang, Chai Kiat Yeo, Bu-Sung Lee",ICCCN 2012: 1-7,ICCCN,B
111,Formal Concept Discovery in Semantic Web Data.,2012,"Markus Kirchberg, Erwin Leonardi, Yu Shyang Tan, Sebastian Link, Ryan K. L. Ko, Bu-Sung Lee",ICFCA 2012: 164-179,ICFCA,C
112,OpenFlow based control for re-routing with differentiated flows in Data Center Networks.,2012,"Renuga Kanagavelu, Luke Ng Mingjie, Khin Mi Mi Aung, Francis Bu-Sung Lee, Heryandi",ICON 2012: 228-233,ICON,Unranked
