,Title,Year,Authors,Journal,Journal Acronym,Rank
236,Finding High Performance Solution in Reconfigurable Mesh-Connected VLSI Arrays.,2004,"Wu Jigang, Thambipillai Srikanthan",Asia-Pacific Computer Systems Architecture Conference 2004: 440-448,APCSAC,Unranked
237,Decode filter cache for energy efficient instruction cache hierarchy in super scalar architectures.,2004,"Kugan Vivekanandarajah, Thambipillai Srikanthan, Saurav Bhattacharyya",ASP-DAC 2004: 373-379,ASPDAC,C
238,Dynamic Filter Cache for Low Power Instruction Memory Hierarchy.,2004,"Kugan Vivekanandarajah, Thambipillai Srikanthan, Saurav Bhattacharyya",DSD 2004: 607-610,DSD,Unranked
239,RTOS acceleration on soft-core processors using instruction set customization.,2004,"Jin Zhenyu, Mohit Sindhwani, Thambipillai Srikanthan",FPT 2004: 371-374,FPT,Unranked
240,Knapsack Model and Algorithm for HW/SW Partitioning Problem.,2004,"Abhijit Ray, Wu Jigang, Thambipillai Srikanthan",International Conference on Computational Science 2004: 200-205,ICCS,Multiconference
241,High-throughput image rotation using sign-prediction based redundant cordic algorithm.,2004,"Suchitra Sathyanarayana, Siew Kei Lam, Thambipillai Srikanthan",ICIP 2004: 2833-2836,ICIP,B
242,Design of residue-to-binary converter for a new 5-moduli superset residue number system.,2004,"Bin Cao, Thambipillai Srikanthan, Chip-Hong Chang",ISCAS  2004: 841-844,ISCAS,Unranked
243,Fast reconfiguring mesh-connected VLSI arrays.,2004,"Wu Jigang, Thambipillai Srikanthan",ISCAS  2004: 949-952,ISCAS,Unranked
244,A novel distributed cluster maintenance technique for high mobility ad-hoc networks.,2004,"Gayathri Venkataraman, Sabu Emmanuel, Srikanthan Thambipillai",ISWCS 2004: 225-229,ISWCS,Unranked
245,A VLSI architecture for 3-D self-organizing map based color quantization and its FPGA implementation.,2003,"N. Sudha, Thambipillai Srikanthan, Babu Mailachalam",J. Syst. Archit. 48: 337-352 ,JSA,Unranked
246,An improved reconfiguration algorithm for degradable VLSI/WSI arrays.,2003,"Wu Jigang, Thambipillai Srikanthan",J. Syst. Archit. 49: 23-31 ,JSA,Unranked
247,Static Pattern Predictor (SPP) Based Low Power Instruction Cache Design.,2003,"Kugan Vivekanandarajah, Thambipillai Srikanthan, Christopher T. Clarke, Saurav Bhattacharyya",Embedded Systems and Applications 2003: 210-215,CSREAESA,Unranked
248,Low-Power Transform-Domain Coding by Separable Two-Dimensional Hartley-Like Transform.,2003,"Pramod Kumar Meher, Thambipillai Srikanthan, M. Mahesh Kumar, S. Arunkumar",Embedded Systems and Applications 2003: 228-236,CSREAESA,Unranked
249,A Low Power Algorithm for Reconfigurable VLSI/WSI Arrays.,2003,"Wu Jigang, Thambipillai Srikanthan, Chandni R. Patel",Embedded Systems and Applications 2003: 237-242,CSREAESA,Unranked
250,Vector quantization techniques for GMM based speaker verification.,2003,"Gurmeet Singh, Ashish Panda, Saurav Bhattacharyya, Thambipillai Srikanthan",ICASSP  2003: 65-68,ICASSP,Unranked
251,An adaptive initialization technique for color quantization by self organizing feature map.,2003,"Chip-Hong Chang, Rui Xiao, Thambipillai Srikanthan",ICASSP  2003: 477-480,ICASSP,Unranked
