,Title,Year,Authors,Journal,Journal Acronym,Rank
84,A Re-visit of the Popularity Baseline in Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",CoRR abs/2005.13829 ,CORR,Unranked
85,On Offline Evaluation of Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",CoRR abs/2010.11060 ,CORR,Unranked
86,Learning to Dispatch for Job Shop Scheduling via Deep Reinforcement Learning.,2020,"Cong Zhang, Wen Song, Zhiguang Cao, Jie Zhang, Puay Siew Tan, Chi Xu",CoRR abs/2010.12367 ,CORR,Unranked
87,Delayed Feedback Modeling for the Entire Space Conversion Rate Prediction.,2020,"Yanshi Wang, Jie Zhang, Qing Da, Anxiang Zeng",CoRR abs/2011.11826 ,CORR,Unranked
88,Multi-Decoder Attention Model with Embedding Glimpse for Solving Vehicle Routing Problems.,2020,"Liang Xin, Wen Song, Zhiguang Cao, Jie Zhang",CoRR abs/2012.10638 ,CORR,Unranked
89,Which Channel to Ask My Question?: Personalized Customer Service Request Stream Routing Using Deep Reinforcement Learning.,2019,"Zining Liu, Chong Long, Xiaolu Lu, Zehong Hu, Jie Zhang, Yafang Wang",IEEE Access 7: 107744-107756 ,ACCESS,Unranked
90,Research commentary on recommendations with side information: A survey and research directions.,2019,"Zhu Sun, Qing Guo, Jie Yang, Hui Fang, Guibing Guo, Jie Zhang, Robin Burke",Electron. Commer. Res. Appl. 37 ,ECRA,Unranked
91,Improving IoT Data Quality in Mobile Crowd Sensing: A Cross Validation Approach.,2019,"Tie Luo, Jianwei Huang, Salil S. Kanhere, Jie Zhang, Sajal K. Das",IEEE Internet Things J. 6: 5651-5664 ,IOTJ,Unranked
92,A Sampling Approach for Proactive Project Scheduling under Generalized Time-dependent Workability Uncertainty.,2019,"Wen Song, Donghun Kang, Jie Zhang, Zhiguang Cao, Hui Xi",J. Artif. Intell. Res. 64: 385-427 ,JAIR,Unranked
93,Securing Android App Markets via Modeling and Predicting Malware Spread Between Markets.,2019,"Guozhu Meng, Matthew Patrick, Yinxing Xue, Yang Liu, Jie Zhang",IEEE Trans. Inf. Forensics Secur. 14: 1944-1959 ,TIFS,Unranked
94,Exploring Communities in Large Profiled Graphs.,2019,"Yankai Chen, Yixiang Fang, Reynold Cheng, Yun Li, Xiaojun Chen, Jie Zhang",IEEE Trans. Knowl. Data Eng. 31: 1624-1629 ,TKDE,Unranked
95,Introduction to the Special Section on Trust and AI.,2019,"Jie Zhang, Jamal Bentahar, Rino Falcone, Timothy J. Norman, Murat Sensoy",ACM Trans. Internet Techn. 19 ,TOIT,Unranked
96,Supervised User Ranking in Signed Social Networks.,2019,"Xiaoming Li, Hui Fang, Jie Zhang",AAAI 2019: 184-191,AAAI,A*
97,General Robustness Evaluation of Incentive Mechanism against Bounded Rationality Using Continuum-Armed Bandits.,2019,"Zehong Hu, Jie Zhang, Zhao Li",AAAI 2019: 6070-6078,AAAI,A*
98,Fraud Regulating Policy for E-Commerce via Constrained Contextual Bandits.,2019,"Zehong Hu, Zhen Wang, Zhao Li, Shichang Hu, Shasha Ruan, Jie Zhang",AAMAS 2019: 1377-1385,ATAL,Unranked
99,Exploring Communities in Large Profiled Graphs (Extended Abstract).,2019,"Yankai Chen, Yixiang Fang, Reynold Cheng, Yun Li, Xiaojun Chen, Jie Zhang",ICDE 2019: 2159-2160,ICDE,A*
100,MUSE-RNN: A Multilayer Self-Evolving Recurrent Neural Network for Data Stream Classification.,2019,"Monidipa Das, Mahardhika Pratama, Septiviana Savitri, Jie Zhang",ICDM 2019: 110-119,ICDM,A*
101,Modeling Heterogeneous Influences for Point-of-Interest Recommendation in Location-Based Social Networks.,2019,"Qing Guo, Zhu Sun, Jie Zhang, Yin-Leng Theng",ICWE 2019: 72-80,ICWE,B
102,ATSIS: Achieving the Ad hoc Teamwork by Sub-task Inference and Selection.,2019,"Shuo Chen, Ewa Andrejczuk, Athirai Aravazhi Irissappane, Jie Zhang",IJCAI 2019: 172-179,IJCAI,A*
