,Title,Year,Authors,Journal,Journal Acronym,Rank
112,Adaptive local context suppression of multiple cues for salient visual attention detection.,2005,"Yiqun Hu, Deepu Rajan, Liang-Tien Chia",ICME 2005: 346-349,ICMCS,Unranked
113,Adaptive hierarchical multi-class SVM classifier for texture-based image classification.,2005,"Song Liu, Haoran Yi, Liang-Tien Chia, Deepu Rajan",ICME 2005: 1190-1193,ICMCS,Unranked
114,Attention region selection with information from professional digital camera.,2005,"Song Liu, Liang-Tien Chia, Deepu Rajan",ACM Multimedia 2005: 391-394,MM,Unranked
115,Robust subspace analysis for detecting visual attention regions in images.,2005,"Yiqun Hu, Deepu Rajan, Liang-Tien Chia",ACM Multimedia 2005: 716-724,MM,Unranked
116,Motion Histogram: A New Motion Feature to Index Motion Content in Video Segment.,2004,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",IKE 2004: 62-67,IKE,National
117,Automatic extraction of motion trajectories in compressed sports videos.,2004,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",ACM Multimedia 2004: 312-315,MM,Unranked
118,Region-of-interest based image resolution adaptation for MPEG-21 digital item.,2004,"Yiqun Hu, Liang-Tien Chia, Deepu Rajan",ACM Multimedia 2004: 340-343,MM,Unranked
119,A motion based scene tree for browsing and retrieval of compressed videos.,2004,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",MMDB 2004: 10-18,MMDB,Unranked
120,Semantic Analysis of Basketball Video Using Motion Information.,2004,"Song Liu, Haoran Yi, Liang-Tien Chia, Deepu Rajan, Syin Chan",PCM  2004: 65-72,PCM,Unranked
121,Region-Based Image Retrieval with Scale and Orientation Invariant Features.,2004,"Surong Wang, Liang-Tien Chia, Deepu Rajan",PCM  2004: 182-189,PCM,Unranked
122,JPEG2000 Image Adaptation for MPEG-21 Digital Items.,2004,"Yiqun Hu, Liang-Tien Chia, Deepu Rajan",PCM  2004: 470-477,PCM,Unranked
123,Semantic Video Indexing and Summarization Using Subtitles.,2004,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",PCM  2004: 634-641,PCM,Unranked
124,Salient Region Detection Using Weighted Feature Maps Based on the Human Visual Attention Model.,2004,"Yiqun Hu, Xing Xie, Wei-Ying Ma, Liang-Tien Chia, Deepu Rajan",PCM  2004: 993-1000,PCM,Unranked
125,Simultaneous Estimation of Super-Resolved Scene and Depth Map from Low Resolution Defocused Observations.,2003,"Deepu Rajan, Subhasis Chaudhuri",IEEE Trans. Pattern Anal. Mach. Intell. 25: 1102-1117 ,PAMI,Unranked
126,Multi-objective super resolution: concepts and examples.,2003,"Deepu Rajan, Subhasis Chaudhuri, Manjunath V. Joshi",IEEE Signal Process. Mag. 20: 49-61 ,SPM,C
127,Image Retrieval Using Dominant Color Descriptor.,2003,"Surong Wang, Liang-Tien Chia, Deepu Rajan",CISST 2003: 107-110,CISST,Unranked
128,Efficient image retrieval using MPEG-7 descriptors.,2003,"Surong Wang, Liang-Tien Chia, Deepu Rajan",ICIP  2003: 509-512,ICIP,B
129,A unified approach to detection of shot boundaries and subshots in compressed video.,2003,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",ICIP  2003: 1005-1008,ICIP,B
130,Automatic generation of MPEG-7 compliant XML document for motion trajectory descriptor in sports video.,2003,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",MMDB 2003: 10-17,MMDB,Unranked
131,Data fusion techniques for super-resolution imaging.,2002,"Deepu Rajan, Subhasis Chaudhuri",Inf. Fusion 3: 25-38 ,INFFUS,Unranked
132,An MRF-Based Approach to Generation of Super-Resolution Images from Blurred Observations.,2002,"Deepu Rajan, Subhasis Chaudhuri",J. Math. Imaging Vis. 16: 5-15 ,JMIV,Unranked
133,Generalized interpolation and its application in super-resolution imaging.,2001,"Deepu Rajan, Subhasis Chaudhuri",Image Vis. Comput. 19: 957-969 ,IVC,Unranked
134,Generation of super-resolution images from blurred observations using Markov random fields.,2001,"Deepu Rajan, Subhasis Chaudhuri",ICASSP 2001: 1837-1840,ICASSP,Unranked
135,Simultaneous Estimation of Super-Resolved Intensity and Depth Maps from Low Resolution Defocused Observations of a Scene.,2001,"Deepu Rajan, Subhasis Chaudhuri",ICCV 2001: 113-118,ICCV,A*
136,A Perceptually Organized Method for Image Interpolation.,2000,"Deepu Rajan, Subhasis Chaudhuri",ICPR 2000: 3742-3745,ICPR,B
137,An MRF-Based Approach to Generation of Super-Resolution Images from Blurred Observations.,2000,"Deepu Rajan, Subhasis Chaudhuri",VMV 2000: 47-54,VMV,Unranked
