,Title,Year,Authors,Journal,Journal Acronym,Rank
181,Self-Supervised Video Hashing with Hierarchical Binary Auto-encoder.,2018,"Jingkuan Song, Hanwang Zhang, Xiangpeng Li, Lianli Gao, Meng Wang, Richang Hong",CoRR abs/1802.02305 ,CORR,Unranked
182,Learning to Guide Decoding for Image Captioning.,2018,"Wenhao Jiang, Lin Ma, Xinpeng Chen, Hanwang Zhang, Wei Liu",CoRR abs/1804.00887 ,CORR,Unranked
183,Discrete Factorization Machines for Fast Feature-based Recommendation.,2018,"Han Liu, Xiangnan He, Fuli Feng, Liqiang Nie, Rui Liu, Hanwang Zhang",CoRR abs/1805.02232 ,CORR,Unranked
184,Shuffle-Then-Assemble: Learning Object-Agnostic Visual Relationship Features.,2018,"Xu Yang, Hanwang Zhang, Jianfei Cai",CoRR abs/1808.00171 ,CORR,Unranked
185,Context-Aware Visual Policy Network for Sequence-Level Image Captioning.,2018,"Daqing Liu, Zheng-Jun Zha, Hanwang Zhang, Yongdong Zhang, Feng Wu",CoRR abs/1808.05864 ,CORR,Unranked
186,Stochastic Video Long-term Interpolation.,2018,"Qiangeng Xu, Hanwang Zhang, Weiyue Wang, Peter N. Belhumeur, Ulrich Neumann",CoRR abs/1809.00263 ,CORR,Unranked
187,Low-shot Learning via Covariance-Preserving Adversarial Augmentation Networks.,2018,"Hang Gao, Zheng Shou, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang",CoRR abs/1810.11730 ,CORR,Unranked
188,Learning to Embed Sentences Using Attentive Recursive Trees.,2018,"Jiaxin Shi, Lei Hou, Juanzi Li, Zhiyuan Liu, Hanwang Zhang",CoRR abs/1811.02338 ,CORR,Unranked
189,DeepChannel: Salience Estimation by Contrastive Learning for Extractive Document Summarization.,2018,"Jiaxin Shi, Chen Liang, Lei Hou, Juanzi Li, Zhiyuan Liu, Hanwang Zhang",CoRR abs/1811.02394 ,CORR,Unranked
190,Explainable and Explicit Visual Reasoning over Scene Graphs.,2018,"Jiaxin Shi, Hanwang Zhang, Juanzi Li",CoRR abs/1812.01855 ,CORR,Unranked
191,Learning to Compose Dynamic Tree Structures for Visual Contexts.,2018,"Kaihua Tang, Hanwang Zhang, Baoyuan Wu, Wenhan Luo, Wei Liu",CoRR abs/1812.01880 ,CORR,Unranked
192,Scene Dynamics: Counterfactual Critic Multi-Agent Training for Scene Graph Generation.,2018,"Long Chen, Hanwang Zhang, Jun Xiao, Xiangnan He, Shiliang Pu, Shih-Fu Chang",CoRR abs/1812.02347 ,CORR,Unranked
193,Auto-Encoding Scene Graphs for Image Captioning.,2018,"Xu Yang, Kaihua Tang, Hanwang Zhang, Jianfei Cai",CoRR abs/1812.02378 ,CORR,Unranked
194,Recursive Visual Attention in Visual Dialog.,2018,"Yulei Niu, Hanwang Zhang, Manli Zhang, Jianhong Zhang, Zhiwu Lu, Ji-Rong Wen",CoRR abs/1812.02664 ,CORR,Unranked
195,Explainability by Parsing: Neural Module Tree Networks for Natural Language Visual Grounding.,2018,"Daqing Liu, Hanwang Zhang, Zheng-Jun Zha, Feng Wu",CoRR abs/1812.03299 ,CORR,Unranked
196,Multi-view feature selection and classification for Alzheimer's Disease diagnosis.,2017,"Mingxing Zhang, Yang Yang, Fumin Shen, Hanwang Zhang, Yuan Wang",Multim. Tools Appl. 76: 10761-10775 ,MTA,Unranked
197,Erratum to: Multi-view feature selection and classification for Alzheimer's Disease Diagnosis.,2017,"Mingxing Zhang, Yang Yang, Fumin Shen, Hanwang Zhang, Yuan Wang",Multim. Tools Appl. 76: 10777-10778 ,MTA,Unranked
198,Event Classification in Microblogs via Social Tracking.,2017,"Yue Gao, Hanwang Zhang, Xibin Zhao, Shuicheng Yan",ACM Trans. Intell. Syst. Technol. 8: 35:1-35:14 ,TIST,Unranked
199,I Know What You Want to Express: Sentence Element Inference by Incorporating External Knowledge Base.,2017,"Xiaochi Wei, Heyan Huang, Liqiang Nie, Hanwang Zhang, Xianling Mao, Tat-Seng Chua",IEEE Trans. Knowl. Data Eng. 29: 344-358 ,TKDE,Unranked
200,"Matryoshka Peek: Toward Learning Fine-Grained, Robust, Discriminative Features for Product Search.",2017,"Zawlin Kyaw, Shuhan Qi, Ke Gao, Hanwang Zhang, Luming Zhang, Jun Xiao, Xuan Wang, Tat-Seng Chua",IEEE Trans. Multim. 19: 1272-1284 ,TMM,Unranked
201,Video Captioning With Attention-Based LSTM and Semantic Consistency.,2017,"Lianli Gao, Zhao Guo, Hanwang Zhang, Xing Xu, Heng Tao Shen",IEEE Trans. Multim. 19: 2045-2055 ,TMM,Unranked
202,VideoWhisper: Toward Discriminative Unsupervised Video Feature Learning With Attention-Based Recurrent Neural Networks.,2017,"Na Zhao, Hanwang Zhang, Richang Hong, Meng Wang, Tat-Seng Chua",IEEE Trans. Multim. 19: 2080-2092 ,TMM,Unranked
203,Deep Semantic Indexing Using Convolutional Localization Network with Region-Based Visual Attention for Image Database.,2017,"Mingxing Zhang, Yang Yang, Hanwang Zhang, Yanli Ji, Ning Xie, Heng Tao Shen",ADC 2017: 261-272,ADC,Australasian B
204,Visual Translation Embedding Network for Visual Relation Detection.,2017,"Hanwang Zhang, Zawlin Kyaw, Shih-Fu Chang, Tat-Seng Chua",CVPR 2017: 3107-3115,CVPR,A*
205,SCA-CNN: Spatial and Channel-Wise Attention in Convolutional Networks for Image Captioning.,2017,"Long Chen, Hanwang Zhang, Jun Xiao, Liqiang Nie, Jian Shao, Wei Liu, Tat-Seng Chua",CVPR 2017: 6298-6306,CVPR,A*
206,PPR-FCN: Weakly Supervised Visual Relation Detection via Parallel Pairwise R-FCN.,2017,"Hanwang Zhang, Zawlin Kyaw, Jinyang Yu, Shih-Fu Chang",ICCV 2017: 4243-4251,ICCV,A*
207,VIDEOWHISPER: Towards unsupervised learning of discriminative features of videos with RNN.,2017,"Na Zhao, Hanwang Zhang, Mingxing Zhang, Richang Hong, Meng Wang, Tat-Seng Chua",ICME 2017: 277-282,ICMCS,Unranked
208,Object trajectory proposal.,2017,"Xindi Shang, Tongwei Ren, Hanwang Zhang, Gangshan Wu, Tat-Seng Chua",ICME 2017: 331-336,ICMCS,Unranked
209,Extracting Generic Features of Artistic Style via Deep Convolutional Neural Network.,2017,"Lili Kong, Jiancheng Lv, Mao Li, Hanwang Zhang",ICVIP 2017: 119-123,ICVIP,Unranked
210,Attentional Factorization Machines: Learning the Weight of Feature Interactions via Attention Networks.,2017,"Jun Xiao, Hao Ye, Xiangnan He, Hanwang Zhang, Fei Wu, Tat-Seng Chua",IJCAI 2017: 3119-3125,IJCAI,A*
211,Improving Event Extraction via Multimodal Integration.,2017,"Tongtao Zhang, Spencer Whitehead, Hanwang Zhang, Hongzhi Li, Joseph G. Ellis, Lifu Huang, Wei Liu, Heng Ji, Shih-Fu Chang",ACM Multimedia 2017: 270-278,MM,Unranked
212,Enhancing Micro-video Understanding by Harnessing External Sounds.,2017,"Liqiang Nie, Xiang Wang, Jianglong Zhang, Xiangnan He, Hanwang Zhang, Richang Hong, Qi Tian",ACM Multimedia 2017: 1192-1200,MM,Unranked
213,Video Visual Relation Detection.,2017,"Xindi Shang, Tongwei Ren, Jingfan Guo, Hanwang Zhang, Tat-Seng Chua",ACM Multimedia 2017: 1300-1308,MM,Unranked
214,Video Question Answering via Gradually Refined Attention over Appearance and Motion.,2017,"Dejing Xu, Zhou Zhao, Jun Xiao, Fei Wu, Hanwang Zhang, Xiangnan He, Yueting Zhuang",ACM Multimedia 2017: 1645-1653,MM,Unranked
215,Attentive Collaborative Filtering: Multimedia Recommendation with Item- and Component-Level Attention.,2017,"Jingyuan Chen, Hanwang Zhang, Xiangnan He, Liqiang Nie, Wei Liu, Tat-Seng Chua",SIGIR 2017: 335-344,SIGIR,A*
