,Title,Year,Authors,Journal,Journal Acronym,Rank
83,A Compare-Propagate Architecture with Alignment Factorization for Natural Language Inference.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1801.00102 ,CORR,Unranked
84,Multi-Pointer Co-Attention Networks for Recommendation.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1801.09251 ,CORR,Unranked
85,Multi-range Reasoning for Machine Comprehension.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1803.09074 ,CORR,Unranked
86,Reasoning with Sarcasm by Reading In-between.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui, Jian Su",CoRR abs/1805.02856 ,CORR,Unranked
87,CoupleNet: Paying Attention to Couples with Coupled Attention for Relationship Recommendation.,2018,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1805.11535 ,CORR,Unranked
88,Multi-Cast Attention Networks for Retrieval-based Question Answering and Response Prediction.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1806.00778 ,CORR,Unranked
89,Co-Stack Residual Affinity Networks with Multi-level Attention Refinement for Matching Text Sequences.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1810.02938 ,CORR,Unranked
90,Densely Connected Attention Propagation for Reading Comprehension.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui, Jian Su",CoRR abs/1811.04210 ,CORR,Unranked
91,Holistic Multi-modal Memory Network for Movie Question Answering.,2018,"Anran Wang, Anh Tuan Luu, Chuan-Sheng Foo, Hongyuan Zhu, Yi Tay, Vijay Chandrasekhar",CoRR abs/1811.04595 ,CORR,Unranked
92,Recurrently Controlled Recurrent Networks.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1811.09786 ,CORR,Unranked
93,Automatic taxonomy construction from textual documents.,2017,Anh Tuan Luu,"Nanyang Technological University, Singapore, 2017",NAN,Unranked
94,Non-Parametric Estimation of Multiple Embeddings for Link Prediction on Dynamic Knowledge Graphs.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",AAAI 2017: 1243-1249,AAAI,A*
95,Dyadic Memory Networks for Aspect-based Sentiment Analysis.,2017,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CIKM 2017: 107-116,CIKM,A
96,Multi-Task Neural Network for Non-discrete Attribute Prediction in Knowledge Graphs.,2017,"Yi Tay, Luu Anh Tuan, Minh C. Phan, Siu Cheung Hui",CIKM 2017: 1029-1038,CIKM,A
