,Title,Year,Authors,Journal,Journal Acronym,Rank
128,Multi-modality likelihood based particle filtering for 2-D direction of arrival tracking using a single acoustic vector sensor.,2011,"Xionghu Zhong, A. Benjamin Premkumar, A. S. Madhukumar, Chiew Tong Lau",ICME 2011: 1-6,ICMCS,Unranked
129,Femto-relays: A power efficient coverage extension mechanism for femtocells.,2011,"Ponnu Jacob, A. S. Madhukumar",PIMRC 2011: 975-979,PIMRC,B
130,Effects of Delay Constraints on Multihop Networks Using Rateless Codes.,2011,"Ashish James, A. S. Madhukumar, Ernest Kurniawan, Surya Dharma Tio",VTC Spring 2011: 1-5,VTC,B
131,Implicit feedback assisted outage minimization for cooperative relay networks.,2011,"Ashish James, A. S. Madhukumar, Ernest Kurniawan, Surya Dharma Tio",WCNC 2011: 1316-1321,WCNC,B
132,Reduced complexity analogue-to-residue conversion employing folding number system.,2010,"Duc-Minh Pham, A. Benjamin Premkumar, A. S. Madhukumar",IET Circuits Devices Syst. 4: 30-41 ,IET-CDS,Unranked
133,Estimation of CSI for LST BS-CDMA systems using special sequences with pre-defined spectral nulls.,2010,"Surya Dharma Tio, A. S. Madhukumar, A. Benjamin Premkumar, Fumiyuki Adachi",IEEE Trans. Wirel. Commun. 9: 891-897 ,TWC,Unranked
134,Performance analysis of distributed transmission schemes in cooperative random networks.,2010,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",IEEE Trans. Wirel. Commun. 9: 1390-1401 ,TWC,Unranked
135,A novel approach for preprocessing analog signal using number theoretic transform.,2010,"Duc-Minh Pham, A. Benjamin Premkumar, A. S. Madhukumar",ICASSP 2010: 4006-4009,ICASSP,Unranked
136,An algorithm for spectrum sensing in cognitive radio using tree-structured filter bank.,2010,"M. Narendar, A. Prasad Vinod, A. S. Madhukumar, Anoop Kumar Krishna",ICT 2010: 418-424,ICT,Unranked
137,A tree-structured DFT filter bank based spectrum sensor for estimation of radio channel edge frequencies in military wideband receivers.,2010,"M. Narendar, A. Prasad Vinod, A. S. Madhukumar, Anoop Kumar Krishna",ISSPA 2010: 534-537,ISSPA,Unranked
138,Incremental code relaying in a location aware wireless relay network.,2010,"Ashish James, A. S. Madhukumar, Surya Dharma Tio, Ernest Kurniawan",PIMRC 2010: 1978-1983,PIMRC,B
139,SLAR: A smart regenerative cooperative protocol with improved power and spectral efficiency.,2010,"Rajendra Prasad Sirigina, Surya Dharma Tio, A. S. Madhukumar",PIMRC 2010: 2222-2227,PIMRC,B
140,Spectrally Efficient Cooperative Scheme with Implicit Feedback Assisted Transmission.,2010,"Ashish James, A. S. Madhukumar, Ernest Kurniawan, Surya Dharma Tio",VTC Fall 2010: 1-5,VTC,B
141,Power Spectral Analysis of Orthogonal Pulse-Based TH-UWB Signals.,2010,"Sudhan Majhi, A. S. Madhukumar, Youssef Nasser, Jean-François Hélard",VTC Spring 2010: 1-5,VTC,B
